,QUARTER,TIME_REMAINING,MIAMI_ACTION,BROOKLYN_ACTION,MIAMI_SCORE,BROOKLYN_SCORE
374,4,5:43.0,,Brooklyn full timeout,107,100
375,4,5:43.0,,J. Allen enters the game for J. Harris,107,100
376,4,5:43.0,,C. LeVert enters the game for D. Jordan,107,100
377,4,5:27.0,,T. Prince misses 3-pt jump shot from 26 ft,107,100
378,4,5:23.0,Defensive rebound by T. Herro,,107,100
379,4,5:09.0,J. Butler makes 2-pt layup from 5 ft,,109,100
380,4,4:51.0,,S. Dinwiddie misses 2-pt layup from 5 ft,109,100
381,4,4:49.0,Defensive rebound by D. Robinson,,109,100
382,4,4:30.0,B. Adebayo misses 2-pt layup from 3 ft (block by T. Prince),,109,100
383,4,4:29.0,,Defensive rebound by Team,109,100
384,4,4:29.0,,J. Harris enters the game for T. Luwawu-Cabarrot,109,100
385,4,4:14.0,,S. Dinwiddie makes 3-pt jump shot from 25 ft (assist by C. LeVert),109,103
386,4,3:57.0,Turnover by G. Dragić (bad pass; steal by J. Allen),,109,103
387,4,3:52.0,,S. Dinwiddie misses 3-pt jump shot from 25 ft,109,103
388,4,3:50.0,,Offensive rebound by J. Harris,109,103
389,4,3:38.0,,C. LeVert makes 3-pt jump shot from 26 ft (assist by T. Prince),109,106
390,4,3:37.0,Miami full timeout,,109,106
391,4,3:37.0,D. Jones enters the game for T. Herro,,109,106
392,4,3:18.0,Turnover by G. Dragić (bad pass),,109,106
393,4,2:56.0,,C. LeVert misses 2-pt jump shot from 10 ft,109,106
394,4,2:54.0,Defensive rebound by J. Butler,,109,106
395,4,2:54.0,Personal foul by J. Harris (drawn by J. Butler),,109,106
396,4,2:31.0,D. Jones misses 3-pt jump shot from 30 ft,,109,106
397,4,2:30.0,Offensive rebound by Team,,109,106
398,4,2:30.0,Turnover by Team (shot clock),,109,106
399,4,2:15.0,,T. Prince makes 2-pt layup from 2 ft (assist by S. Dinwiddie),109,108
400,4,1:51.0,B. Adebayo makes 2-pt hook shot from 4 ft,,111,108
401,4,1:42.0,,Shooting foul by D. Jones (drawn by S. Dinwiddie),111,108
402,4,1:42.0,,S. Dinwiddie makes free throw 1 of 2,111,109
403,4,1:42.0,,S. Dinwiddie misses free throw 2 of 2,111,109
404,4,1:39.0,Defensive rebound by D. Jones,,111,109
405,4,1:29.0,G. Dragić misses 3-pt jump shot from 27 ft,,111,109
406,4,1:26.0,,Defensive rebound by J. Harris,111,109
407,4,1:09.0,,C. LeVert makes 3-pt jump shot from 26 ft (assist by S. Dinwiddie),111,112
408,4,0:57.0,D. Jones misses 3-pt jump shot from 25 ft,,111,112
409,4,0:54.0,,Defensive rebound by C. LeVert,111,112
410,4,0:38.0,,T. Prince misses 3-pt jump shot from 22 ft,111,112
411,4,0:35.0,,Offensive rebound by J. Harris,111,112
412,4,0:35.0,,Brooklyn full timeout,111,112
413,4,0:35.0,J. Johnson enters the game for D. Robinson,,111,112
414,4,0:25.0,,T. Prince makes 2-pt jump shot from 1 ft (assist by J. Harris),111,114
415,4,0:25.0,Miami full timeout,,111,114
416,4,0:25.0,T. Herro enters the game for J. Johnson,,111,114
417,4,0:25.0,D. Robinson enters the game for D. Jones,,111,114
418,4,0:16.0,J. Butler makes 2-pt layup from 3 ft,,113,114
419,4,0:09.0,,Personal take foul by J. Butler (drawn by J. Harris),113,114
420,4,0:09.0,,J. Harris makes free throw 1 of 2,113,115
421,4,0:09.0,D. Jones enters the game for G. Dragić,,113,115
422,4,0:09.0,M. Leonard enters the game for D. Robinson,,113,115
423,4,0:09.0,,J. Harris makes free throw 2 of 2,113,116
424,4,0:09.0,Miami full timeout,,113,116
425,4,0:09.0,G. Dragić enters the game for D. Jones,,113,116
426,4,0:09.0,D. Robinson enters the game for M. Leonard,,113,116
427,4,0:05.0,D. Robinson misses 3-pt jump shot from 24 ft,,113,116
428,4,0:03.0,,Defensive rebound by J. Harris,113,116
429,4,0:03.0,,Personal take foul by B. Adebayo (drawn by J. Harris),113,116
430,4,0:03.0,,J. Harris misses free throw 1 of 2,113,116
431,4,0:03.0,,Offensive rebound by Team,113,116
432,4,0:03.0,,J. Harris makes free throw 2 of 2,113,117
433,4,0:00.0,J. Butler misses 3-pt jump shot from 36 ft,,113,117
434,4,0:00.0,Offensive rebound by Team,,113,117
