,QUARTER,TIME_REMAINING,BOSTON_ACTION,NEW YORK_ACTION,BOSTON_SCORE,NEW YORK_SCORE
386,4,3:08.0,K. Irving makes 2-pt jump shot from 12 ft (assist by T. Rozier),,107,95
387,4,2:52.0,,Turnover by D. Dotson (back court),107,95
388,4,2:40.0,K. Irving misses 2-pt jump shot from 11 ft,,107,95
389,4,2:38.0,,Defensive rebound by N. Vonleh,107,95
390,4,2:27.0,,Turnover by M. Robinson (bad pass; steal by K. Irving),107,95
391,4,2:23.0,J. Tatum misses 2-pt layup from 1 ft,,107,95
392,4,2:21.0,Offensive rebound by A. Horford,,107,95
393,4,2:21.0,A. Horford makes 2-pt layup at rim,,109,95
394,4,2:10.0,,Personal foul by J. Tatum (drawn by K. Allen),109,95
395,4,2:06.0,,D. Dotson misses 3-pt jump shot from 26 ft,109,95
396,4,2:04.0,,Offensive rebound by N. Vonleh,109,95
397,4,2:04.0,,N. Vonleh misses 2-pt layup from 1 ft,109,95
398,4,2:02.0,Defensive rebound by K. Irving,,109,95
399,4,1:43.0,T. Rozier misses 3-pt jump shot from 23 ft,,109,95
400,4,1:42.0,,Defensive rebound by M. Robinson,109,95
401,4,1:31.0,,N. Vonleh misses 2-pt hook shot from 4 ft,109,95
402,4,1:29.0,,Offensive rebound by M. Robinson,109,95
403,4,1:28.0,,M. Robinson makes 2-pt layup from 2 ft,109,97
404,4,1:15.0,Personal foul by D. Dotson (drawn by K. Irving),,109,97
405,4,1:15.0,K. Irving makes free throw 1 of 2,,110,97
406,4,1:15.0,G. Yabusele enters the game for A. Horford,,110,97
407,4,1:15.0,,L. Kornet enters the game for M. Robinson,110,97
408,4,1:15.0,K. Irving makes free throw 2 of 2,,111,97
409,4,1:07.0,,Personal foul by J. Tatum (drawn by L. Kornet),111,97
410,4,1:00.0,,K. Knox makes 2-pt layup from 1 ft,111,99
411,4,0:44.0,Turnover by K. Irving (out of bounds lost ball),,111,99
412,4,0:38.0,,K. Allen misses 2-pt jump shot from 11 ft,111,99
413,4,0:36.0,Defensive rebound by K. Irving,,111,99
414,4,0:16.0,T. Rozier misses 2-pt layup at rim,,111,99
415,4,0:14.0,Offensive rebound by G. Yabusele,,111,99
416,4,0:14.0,G. Yabusele makes 2-pt layup from 1 ft,,113,99
417,4,0:04.0,,N. Vonleh misses 3-pt jump shot from 26 ft,113,99
418,4,0:02.0,Defensive rebound by T. Rozier,,113,99
