,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,PORTLAND_ACTION,CHARLOTTE_SCORE,PORTLAND_SCORE
376,4,3:57.0,M. Bridges misses 2-pt dunk from 1 ft (block by Z. Collins),,83,112
377,4,3:55.0,,Defensive rebound by N. Stauskas,83,112
378,4,3:50.0,,G. Trent misses 3-pt jump shot from 24 ft,83,112
379,4,3:46.0,Defensive rebound by D. Bacon,,83,112
380,4,3:40.0,D. Graham makes 3-pt jump shot from 26 ft (assist by D. Bacon),,86,112
381,4,3:22.0,,N. Stauskas makes 2-pt jump shot from 14 ft (assist by G. Trent),86,114
382,4,3:09.0,D. Bacon makes 3-pt jump shot from 25 ft (assist by F. Kaminsky),,89,114
383,4,2:50.0,,J. Layman makes 2-pt dunk from 1 ft (assist by A. Simons),89,116
384,4,2:23.0,D. Graham makes 3-pt jump shot from 27 ft (assist by M. Monk),,92,116
385,4,2:06.0,,Z. Collins makes 3-pt jump shot from 25 ft (assist by A. Simons),92,119
386,4,1:46.0,D. Bacon makes 2-pt layup from 2 ft (assist by M. Bridges),,94,119
387,4,1:31.0,,G. Trent misses 2-pt layup from 2 ft (block by M. Bridges),94,119
388,4,1:29.0,Defensive rebound by M. Bridges,,94,119
389,4,1:25.0,D. Bacon misses 2-pt layup from 2 ft,,94,119
390,4,1:24.0,Offensive rebound by F. Kaminsky,,94,119
391,4,1:24.0,F. Kaminsky makes 2-pt layup from 1 ft,,96,119
392,4,1:12.0,,Z. Collins makes 2-pt layup from 2 ft (assist by J. Layman),96,121
393,4,1:06.0,Turnover by D. Graham (bad pass; steal by Z. Collins),,96,121
394,4,0:58.0,,N. Stauskas makes 3-pt jump shot from 24 ft (assist by J. Layman),96,124
395,4,0:45.0,M. Bridges misses 3-pt jump shot from 23 ft,,96,124
396,4,0:41.0,,Defensive rebound by J. Layman,96,124
397,4,0:27.0,,G. Trent makes 3-pt jump shot from 23 ft (assist by N. Stauskas),96,127
398,4,0:13.0,F. Kaminsky misses 2-pt layup from 1 ft (block by G. Trent),,96,127
399,4,0:13.0,,Defensive rebound by Team,96,127
