,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,BOSTON_ACTION,NEW ORLEANS_SCORE,BOSTON_SCORE
389,4,7:02.0,Offensive rebound by Team,,81,100
390,4,6:57.0,D. Miller misses 3-pt jump shot from 26 ft,,81,100
391,4,6:55.0,,Defensive rebound by J. Tatum,81,100
392,4,6:39.0,,Turnover by J. Brown (bad pass; steal by D. Miller),81,100
393,4,6:34.0,I. Clark misses 3-pt jump shot from 26 ft,,81,100
394,4,6:33.0,,Defensive rebound by J. Brown,81,100
395,4,6:11.0,,M. Morris misses 2-pt layup from 3 ft,81,100
396,4,6:09.0,,Offensive rebound by R. Williams,81,100
397,4,6:06.0,,J. Brown makes 3-pt jump shot from 27 ft (assist by B. Wanamaker),81,103
398,4,5:49.0,A. Davis makes 2-pt jump shot from 13 ft (assist by I. Clark),,83,103
399,4,5:28.0,,J. Tatum misses 3-pt jump shot from 26 ft,83,103
400,4,5:27.0,Defensive rebound by Team,,83,103
401,4,5:27.0,T. Frazier enters the game for I. Clark,,83,103
402,4,5:27.0,,T. Rozier enters the game for B. Wanamaker,83,103
403,4,5:27.0,,D. Theis enters the game for R. Williams,83,103
404,4,5:14.0,T. Frazier makes 3-pt jump shot from 23 ft (assist by J. Holiday),,86,103
405,4,4:52.0,,Turnover by M. Morris (lost ball; steal by A. Davis),86,103
406,4,4:44.0,A. Davis makes 2-pt hook shot from 12 ft (assist by J. Holiday),,88,103
407,4,4:44.0,,Boston full timeout,88,103
408,4,4:29.0,,J. Brown makes 2-pt jump shot from 12 ft (assist by M. Morris),88,105
409,4,4:02.0,A. Davis makes 2-pt hook shot from 8 ft,,90,105
410,4,3:45.0,,T. Rozier makes 3-pt jump shot from 26 ft (assist by J. Brown),90,108
411,4,3:34.0,A. Davis misses 2-pt jump shot from 16 ft,,90,108
412,4,3:33.0,,Defensive rebound by M. Morris,90,108
413,4,3:23.0,,Turnover by T. Rozier (bad pass; steal by T. Frazier),90,108
414,4,3:21.0,A. Davis makes 2-pt layup from 5 ft (assist by T. Frazier),,92,108
415,4,3:21.0,Shooting foul by M. Morris (drawn by A. Davis),,92,108
416,4,3:21.0,A. Harrison enters the game for J. Holiday,,92,108
417,4,3:21.0,,M. Smart enters the game for J. Tatum,92,108
418,4,3:21.0,A. Davis makes free throw 1 of 1,,93,108
419,4,3:16.0,,Personal take foul by T. Frazier (drawn by T. Rozier),93,108
420,4,3:16.0,K. Williams enters the game for A. Davis,,93,108
421,4,3:05.0,,M. Morris misses 2-pt jump shot from 16 ft,93,108
422,4,2:59.0,Defensive rebound by C. Diallo,,93,108
423,4,2:45.0,A. Harrison makes 3-pt jump shot from 26 ft (assist by T. Frazier),,96,108
424,4,2:30.0,,Shooting foul by T. Frazier (drawn by M. Morris),96,108
425,4,2:30.0,,M. Morris makes free throw 1 of 2,96,109
426,4,2:30.0,J. Okafor enters the game for D. Miller,,96,109
427,4,2:30.0,,R. Williams enters the game for D. Theis,96,109
428,4,2:30.0,,M. Morris makes free throw 2 of 2,96,110
429,4,2:16.0,K. Williams misses 3-pt jump shot from 26 ft,,96,110
430,4,2:15.0,,Defensive rebound by R. Williams,96,110
431,4,2:08.0,,J. Brown makes 3-pt jump shot from 27 ft (assist by T. Rozier),96,113
432,4,1:56.0,K. Williams makes 2-pt layup from 1 ft (assist by A. Harrison),,98,113
433,4,1:56.0,,P. Dozier enters the game for J. Brown,98,113
434,4,1:56.0,,S. Ojeleye enters the game for M. Morris,98,113
435,4,1:56.0,,D. Theis enters the game for T. Rozier,98,113
436,4,1:56.0,,B. Wanamaker enters the game for M. Smart,98,113
437,4,1:36.0,,P. Dozier misses 3-pt jump shot from 26 ft,98,113
438,4,1:35.0,Defensive rebound by C. Diallo,,98,113
439,4,1:23.0,C. Diallo makes 2-pt hook shot from 9 ft (assist by T. Frazier),,100,113
440,4,0:59.0,,S. Ojeleye misses 3-pt jump shot from 26 ft,100,113
441,4,0:58.0,Defensive rebound by A. Harrison,,100,113
442,4,0:34.0,J. Okafor misses 2-pt hook shot from 9 ft,,100,113
443,4,0:30.0,,Defensive rebound by D. Theis,100,113
444,4,0:08.0,,Turnover by Team (shot clock),100,113
