,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,HOUSTON_ACTION,NEW ORLEANS_SCORE,HOUSTON_SCORE
386,4,7:27.0,,Offensive rebound by J. Harden,103,98
387,4,7:27.0,D. Miller enters the game for I. Clark,,103,98
388,4,7:27.0,,J. Harden misses 2-pt layup from 8 ft (block by K. Williams),103,98
389,4,7:27.0,Defensive rebound by Team,,103,98
390,4,7:18.0,T. Frazier makes 2-pt layup from 1 ft,,105,98
391,4,7:18.0,Shooting foul by P. Tucker (drawn by T. Frazier),,105,98
392,4,7:18.0,,E. Gordon enters the game for J. Ennis,105,98
393,4,7:18.0,T. Frazier makes free throw 1 of 1,,106,98
394,4,6:55.0,,J. Harden makes 3-pt jump shot from 26 ft,106,101
395,4,6:36.0,J. Okafor misses 2-pt layup from 2 ft,,106,101
396,4,6:35.0,,Defensive rebound by P. Tucker,106,101
397,4,6:27.0,,J. Harden misses 3-pt jump shot from 30 ft,106,101
398,4,6:26.0,Defensive rebound by K. Williams,,106,101
399,4,6:19.0,New Orleans full timeout,,106,101
400,4,6:10.0,Turnover by J. Okafor (back court),,106,101
401,4,6:00.0,,P. Tucker misses 3-pt jump shot from 23 ft,106,101
402,4,5:56.0,Defensive rebound by K. Williams,,106,101
403,4,5:48.0,J. Okafor makes 2-pt dunk at rim (assist by T. Frazier),,108,101
404,4,5:45.0,,Houston full timeout,108,101
405,4,5:39.0,,Shooting foul by D. Miller (drawn by E. Gordon),108,101
406,4,5:39.0,,E. Gordon makes free throw 1 of 2,108,102
407,4,5:39.0,,E. Gordon misses free throw 2 of 2,108,102
408,4,5:37.0,Defensive rebound by J. Okafor,,108,102
409,4,5:29.0,Personal foul by K. Faried (drawn by J. Okafor),,108,102
410,4,5:20.0,D. Miller misses 3-pt jump shot from 27 ft,,108,102
411,4,5:19.0,Offensive rebound by K. Williams,,108,102
412,4,5:04.0,J. Holiday makes 2-pt jump shot from 13 ft,,110,102
413,4,4:57.0,,E. Gordon misses 3-pt jump shot from 27 ft,110,102
414,4,4:57.0,Defensive rebound by T. Frazier,,110,102
415,4,4:44.0,Turnover by T. Frazier (traveling),,110,102
416,4,4:44.0,,C. Paul enters the game for A. Rivers,110,102
417,4,4:21.0,,E. Gordon misses 3-pt jump shot from 27 ft,110,102
418,4,4:20.0,Defensive rebound by K. Williams,,110,102
419,4,4:01.0,J. Holiday makes 2-pt layup from 2 ft,,112,102
420,4,3:47.0,Violation by Team (kicked ball),,112,102
421,4,3:47.0,,A. Rivers enters the game for K. Faried,112,102
422,4,3:41.0,,Turnover by C. Paul (bad pass; steal by D. Miller),112,102
423,4,3:34.0,J. Holiday makes 2-pt jump shot from 7 ft,,114,102
424,4,3:13.0,,A. Rivers misses 3-pt jump shot from 23 ft,114,102
425,4,3:11.0,Defensive rebound by T. Frazier,,114,102
426,4,2:58.0,J. Holiday misses 2-pt jump shot from 14 ft,,114,102
427,4,2:57.0,,Defensive rebound by Team,114,102
428,4,2:43.0,,P. Tucker misses 2-pt layup from 2 ft,114,102
429,4,2:43.0,Defensive rebound by K. Williams,,114,102
430,4,2:24.0,J. Okafor misses 2-pt jump shot from 10 ft,,114,102
431,4,2:23.0,,Defensive rebound by J. Harden,114,102
432,4,2:17.0,,J. Harden makes 2-pt layup from 1 ft,114,104
433,4,1:59.0,Personal foul by J. Harden (drawn by T. Frazier),,114,104
434,4,1:59.0,T. Frazier makes free throw 1 of 2,,115,104
435,4,1:59.0,,J. Ennis enters the game for A. Rivers,115,104
436,4,1:59.0,T. Frazier makes free throw 2 of 2,,116,104
437,4,1:53.0,,J. Harden makes 3-pt jump shot from 28 ft,116,107
438,4,1:31.0,J. Holiday misses 2-pt jump shot from 17 ft,,116,107
439,4,1:28.0,,Defensive rebound by J. Harden,116,107
440,4,1:22.0,,P. Tucker misses 3-pt jump shot from 23 ft,116,107
441,4,1:21.0,,Offensive rebound by Team,116,107
442,4,1:17.0,,J. Ennis misses 3-pt jump shot from 23 ft,116,107
443,4,1:14.0,,Offensive rebound by P. Tucker,116,107
444,4,1:10.0,,E. Gordon misses 3-pt jump shot from 25 ft,116,107
445,4,1:08.0,,Offensive rebound by J. Ennis,116,107
446,4,1:08.0,,Houston full timeout,116,107
447,4,1:06.0,,Turnover by E. Gordon (traveling),116,107
448,4,1:00.0,Turnover by T. Frazier (lost ball; steal by P. Tucker),,116,107
449,4,0:57.0,,J. Harden makes 2-pt layup from 1 ft (assist by P. Tucker),116,109
450,4,0:47.0,J. Okafor makes 2-pt layup from 1 ft (assist by J. Holiday),,118,109
451,4,0:39.0,,C. Paul makes 2-pt layup from 2 ft,118,111
452,4,0:34.0,Turnover by T. Frazier (lost ball; steal by P. Tucker),,118,111
453,4,0:28.0,,E. Gordon misses 3-pt jump shot from 26 ft,118,111
454,4,0:28.0,,Offensive rebound by Team,118,111
455,4,0:26.0,,Personal foul by D. Miller (drawn by C. Paul),118,111
456,4,0:22.0,,J. Harden makes 3-pt jump shot from 26 ft (assist by C. Paul),118,114
457,4,0:22.0,New Orleans full timeout,,118,114
458,4,0:21.0,Personal take foul by C. Paul (drawn by K. Williams),,118,114
459,4,0:21.0,K. Williams misses free throw 1 of 2,,118,114
460,4,0:21.0,Offensive rebound by Team,,118,114
461,4,0:21.0,K. Williams misses free throw 2 of 2,,118,114
462,4,0:20.0,,Defensive rebound by J. Ennis,118,114
463,4,0:15.0,,Turnover by J. Harden (step out of bounds),118,114
464,4,0:15.0,I. Clark enters the game for J. Okafor,,118,114
465,4,0:15.0,F. Jackson enters the game for K. Williams,,118,114
466,4,0:12.0,Personal take foul by P. Tucker (drawn by T. Frazier),,118,114
467,4,0:12.0,T. Frazier makes free throw 1 of 2,,119,114
468,4,0:12.0,K. Williams enters the game for I. Clark,,119,114
469,4,0:12.0,T. Frazier misses free throw 2 of 2,,119,114
470,4,0:12.0,,Defensive rebound by J. Harden,119,114
471,4,0:06.0,,Shooting foul by T. Frazier (drawn by J. Harden),119,114
472,4,0:06.0,,J. Harden misses free throw 1 of 3,119,114
473,4,0:06.0,,Offensive rebound by Team,119,114
474,4,0:06.0,,J. Harden makes free throw 2 of 3,119,115
475,4,0:06.0,J. Okafor enters the game for K. Williams,,119,115
476,4,0:06.0,,J. Harden makes free throw 3 of 3,119,116
477,4,0:06.0,New Orleans full timeout,,119,116
478,4,0:06.0,I. Clark enters the game for J. Okafor,,119,116
479,4,0:03.0,Personal take foul by C. Paul (drawn by J. Holiday),,119,116
480,4,0:03.0,J. Holiday makes free throw 1 of 2,,120,116
481,4,0:03.0,J. Holiday makes free throw 2 of 2,,121,116
482,4,0:03.0,,Houston full timeout,121,116
483,4,0:03.0,J. Okafor enters the game for F. Jackson,,121,116
484,4,0:01.0,,C. Paul misses 3-pt jump shot from 25 ft,121,116
485,4,0:01.0,,Offensive rebound by Team,121,116
