,QUARTER,TIME_REMAINING,HOUSTON_ACTION,PHILADELPHIA_ACTION,HOUSTON_SCORE,PHILADELPHIA_SCORE
385,4,6:35.0,J. Harden misses 2-pt jump shot from 17 ft,,88,80
386,4,6:33.0,Offensive rebound by I. Canaan,,88,80
387,4,6:32.0,Turnover by I. Canaan (step out of bounds),,88,80
388,4,6:31.0,,T. Wroten enters the game for A. Shved,88,80
389,4,6:29.0,,K. McDaniels enters the game for C. Johnson,88,80
390,4,6:16.0,,Shooting foul by T. Jones (drawn by T. Wroten),88,80
391,4,6:16.0,,T. Wroten makes free throw 1 of 2,88,81
392,4,6:16.0,,T. Wroten makes free throw 2 of 2,88,82
393,4,6:02.0,J. Harden misses 2-pt layup from 1 ft,,88,82
394,4,6:01.0,,Defensive rebound by J. Sampson,88,82
395,4,5:52.0,,Turnover by T. Wroten (bad pass),88,82
396,4,5:41.0,Personal foul by H. Thompson (drawn by D. Motiejūnas),,88,82
397,4,5:41.0,D. Motiejūnas makes free throw 1 of 2,,89,82
398,4,5:41.0,D. Motiejūnas makes free throw 2 of 2,,90,82
399,4,5:23.0,,B. Davies misses 2-pt layup at rim,90,82
400,4,5:20.0,,Offensive rebound by B. Davies,90,82
401,4,5:17.0,,K. McDaniels makes 2-pt jump shot from 19 ft (assist by B. Davies),90,84
402,4,5:01.0,I. Canaan makes 3-pt jump shot from 23 ft (assist by T. Ariza),,93,84
403,4,4:49.0,,B. Davies misses 3-pt jump shot from 25 ft,93,84
404,4,4:47.0,Defensive rebound by T. Ariza,,93,84
405,4,4:35.0,,L. Mbah a Moute enters the game for B. Davies,93,84
406,4,4:35.0,,N. Noel enters the game for J. Sampson,93,84
407,4,4:35.0,D. Howard enters the game for T. Jones,,93,84
408,4,4:25.0,J. Harden misses 2-pt jump shot from 16 ft,,93,84
409,4,4:24.0,,Defensive rebound by H. Thompson,93,84
410,4,4:13.0,,T. Wroten makes 2-pt layup from 3 ft,93,86
411,4,3:54.0,I. Canaan makes 3-pt jump shot from 26 ft (assist by D. Motiejūnas),,96,86
412,4,3:53.0,,Philadelphia full timeout,96,86
413,4,3:29.0,,T. Wroten misses 2-pt layup at rim,96,86
414,4,3:27.0,Defensive rebound by D. Howard,,96,86
415,4,3:20.0,T. Ariza makes 3-pt jump shot from 23 ft (assist by I. Canaan),,99,86
416,4,3:06.0,,L. Mbah a Moute misses 2-pt jump shot from 19 ft,99,86
417,4,3:04.0,Defensive rebound by D. Howard,,99,86
418,4,2:42.0,T. Ariza misses 3-pt jump shot from 24 ft,,99,86
419,4,2:40.0,,Defensive rebound by N. Noel,99,86
420,4,2:36.0,,Turnover by T. Wroten (bad pass; steal by I. Canaan),99,86
421,4,2:13.0,J. Harden makes 3-pt jump shot from 27 ft,,102,86
422,4,2:11.0,,Philadelphia full timeout,102,86
423,4,2:11.0,T. Daniels enters the game for J. Harden,,102,86
424,4,1:58.0,,K. McDaniels makes 3-pt jump shot from 24 ft (assist by T. Wroten),102,89
425,4,1:43.0,,J. Sampson enters the game for L. Mbah a Moute,102,89
426,4,1:36.0,T. Daniels misses 3-pt jump shot from 27 ft,,102,89
427,4,1:35.0,,Defensive rebound by Team,102,89
428,4,1:26.0,,Shooting foul by D. Howard (drawn by T. Wroten),102,89
429,4,1:26.0,,T. Wroten misses free throw 1 of 2,102,89
430,4,1:26.0,,Offensive rebound by Team,102,89
431,4,1:26.0,K. Papanikolaou enters the game for T. Ariza,,102,89
432,4,1:26.0,J. Dorsey enters the game for D. Howard,,102,89
433,4,1:26.0,,M. Thomas enters the game for N. Noel,102,89
434,4,1:26.0,,T. Wroten makes free throw 2 of 2,102,90
435,4,1:13.0,Personal foul by K. McDaniels (drawn by D. Motiejūnas),,102,90
436,4,1:13.0,D. Motiejūnas misses free throw 1 of 2,,102,90
437,4,1:13.0,Offensive rebound by Team,,102,90
438,4,1:13.0,D. Motiejūnas makes free throw 2 of 2,,103,90
439,4,1:13.0,,Philadelphia full timeout,103,90
440,4,1:03.0,,J. Sampson misses 2-pt jump shot from 7 ft,103,90
441,4,1:01.0,Defensive rebound by Team,,103,90
442,4,0:39.0,Turnover by J. Dorsey (lost ball; steal by T. Wroten),,103,90
443,4,0:32.0,,T. Wroten makes 3-pt jump shot from 25 ft (assist by H. Thompson),103,93
444,4,0:10.0,Personal foul by J. Sampson (drawn by T. Daniels),,103,93
445,4,0:10.0,T. Daniels misses free throw 1 of 2,,103,93
446,4,0:10.0,Offensive rebound by Team,,103,93
447,4,0:10.0,T. Daniels makes free throw 2 of 2,,104,93
448,4,0:03.0,,Turnover by J. Sampson (lost ball; steal by K. Papanikolaou),104,93
